query,rank,work_id,doi,title,publication_year,publication_date,cited_by_count,type
secure dependable software systems,35,https://openalex.org/W4306292106,https://doi.org/10.1007/s10462-022-10286-2,"AI-big data analytics for building automation and management systems: a survey, actual challenges and future perspectives",2022,2022-10-15,523,article
secure dependable software systems,36,https://openalex.org/W4323065915,https://doi.org/10.1109/access.2023.3252030,A Blockchain-Facilitated Secure Sensing Data Processing and Logging System,2023,2023-01-01,49,article
secure dependable software systems,37,https://openalex.org/W4303685961,https://doi.org/10.3390/healthcare10101940,Recent Advancements in Emerging Technologies for Healthcare Management Systems: A Survey,2022,2022-10-03,355,article
secure dependable software systems,38,https://openalex.org/W4390489111,https://doi.org/10.1109/access.2023.3348513,Multi-Objective Secure Task Offloading Strategy for Blockchain-Enabled IoV-MEC Systems: A Double Deep Q-Network Approach,2024,2024-01-01,99,article
secure dependable software systems,39,https://openalex.org/W4323663748,https://doi.org/10.3390/app13063437,A Blockchain-Enabled Framework for Improving the Software Audit Process,2023,2023-03-08,25,article
secure dependable software systems,40,https://openalex.org/W4386220610,https://doi.org/10.3390/electronics12173618,A New Blockchain-Based Authentication Framework for Secure IoT Networks,2023,2023-08-27,91,article
secure dependable software systems,41,https://openalex.org/W4285228719,https://doi.org/10.1109/access.2022.3188110,"Secure Data Storage and Sharing Techniques for Data Protection in Cloud Environments: A Systematic Review, Analysis, and Future Directions",2022,2022-01-01,153,review
secure dependable software systems,42,https://openalex.org/W4210940616,https://doi.org/10.1109/access.2022.3149958,Blockchain Technology for Intelligent Transportation Systems: A Systematic Literature Review,2022,2022-01-01,211,review
secure dependable software systems,43,https://openalex.org/W4381461688,https://doi.org/10.3390/en16093893,Energy Storage Systems for Photovoltaic and Wind Systems: A Review,2023,2023-05-04,192,article
secure dependable software systems,44,https://openalex.org/W4390204173,https://doi.org/10.1109/access.2023.3347200,Securing the Future: A Comprehensive Review of Security Challenges and Solutions in Advanced Driver Assistance Systems,2023,2023-12-25,46,article
secure dependable software systems,45,https://openalex.org/W3199704247,https://doi.org/10.1049/cps2.12030,Dependability‐aware routing and scheduling for Time‐Sensitive Networking,2022,2022-03-15,39,article
secure dependable software systems,46,https://openalex.org/W4393278146,https://doi.org/10.1145/3652154,Navigating the Complexity of Generative AI Adoption in Software Engineering,2024,2024-03-28,187,article
secure dependable software systems,47,https://openalex.org/W4380372387,https://doi.org/10.1109/jiot.2023.3283347,Securing IoT-Based Smart Healthcare Systems by Using Advanced Lightweight Privacy-Preserving Authentication Scheme,2023,2023-06-12,61,article
secure dependable software systems,48,https://openalex.org/W4315779371,https://doi.org/10.56553/popets-2023-0009,SoK: Secure Aggregation Based on Cryptographic Schemes for Federated Learning,2023,2023-01-01,96,article
secure dependable software systems,49,https://openalex.org/W4394936786,https://doi.org/10.2174/0126671212291400240315084722,Navigating the Future of Secure and Efficient Intelligent Transportation Systems using AI and Blockchain,2024,2024-03-28,49,article
secure dependable software systems,50,https://openalex.org/W4365509004,https://doi.org/10.3390/app13084953,Distributed Blockchain-SDN Secure IoT System Based on ANN to Mitigate DDoS Attacks,2023,2023-04-14,45,article
secure dependable software systems,51,https://openalex.org/W4210566447,https://doi.org/10.1109/access.2022.3147795,Novel and Secure Blockchain Framework for Health Applications in IoT,2022,2022-01-01,70,article
secure dependable software systems,52,https://openalex.org/W4377691173,https://doi.org/10.1016/j.engappai.2023.106432,Towards a machine learning-based framework for DDOS attack detection in software-defined IoT (SD-IoT) networks,2023,2023-05-23,227,article
secure dependable software systems,53,https://openalex.org/W4382119200,https://doi.org/10.1109/jiot.2023.3289625,A Survey on Cyber–Physical Systems Security,2023,2023-06-26,194,article
secure dependable software systems,54,https://openalex.org/W4303981184,https://doi.org/10.3390/s22197535,A Blockchain Based Secure IoT System Using Device Identity Management,2022,2022-10-04,41,article
secure dependable software systems,55,https://openalex.org/W4387259010,https://doi.org/10.3390/en16196903,Energy Management Systems in Sustainable Smart Cities Based on the Internet of Energy: A Technical Review,2023,2023-09-30,294,article
secure dependable software systems,56,https://openalex.org/W4389057640,https://doi.org/10.1145/3634748,A Softwarized Intrusion Detection System for IoT-Enabled Smart Healthcare System,2023,2023-11-27,39,article
secure dependable software systems,57,https://openalex.org/W4385453118,https://doi.org/10.1109/access.2023.3300475,A Comprehensive Review of the Recent Development of Wireless Power Transfer Technologies for Electric Vehicle Charging Systems,2023,2023-01-01,225,article
secure dependable software systems,58,https://openalex.org/W4395003000,https://doi.org/10.3390/batteries10040141,Energy Storage Systems: Technologies and High-Power Applications,2024,2024-04-20,247,article
secure dependable software systems,59,https://openalex.org/W4385453267,https://doi.org/10.1109/access.2023.3300376,Dependable DNN Accelerator for Safety-Critical Systems: A Review on the Aging Perspective,2023,2023-01-01,24,article
secure dependable software systems,60,https://openalex.org/W4214523134,https://doi.org/10.1016/j.infsof.2022.106896,Quantum computing challenges in the software industry. A fuzzy AHP-based approach,2022,2022-02-24,141,article
secure dependable software systems,61,https://openalex.org/W4366966548,https://doi.org/10.1109/access.2023.3269980,"A Survey on Securing Federated Learning: Analysis of Applications, Attacks, Challenges, and Trends",2023,2023-01-01,97,article
secure dependable software systems,62,https://openalex.org/W4405107520,https://doi.org/10.3390/ai5040134,Trustworthy AI: Securing Sensitive Data in Large Language Models,2024,2024-12-06,81,article
secure dependable software systems,63,https://openalex.org/W4226027036,https://doi.org/10.1186/s13638-022-02122-6,A blockchain-based secure storage scheme for medical information,2022,2022-04-25,78,article
secure dependable software systems,64,https://openalex.org/W4401613288,https://doi.org/10.3390/s24165295,Secure PUF-Based Authentication Systems,2024,2024-08-15,26,article
secure dependable software systems,65,https://openalex.org/W4328121490,https://doi.org/10.3390/electronics12061472,On the Dependability of 6G Networks,2023,2023-03-20,22,article
secure dependable software systems,66,https://openalex.org/W4380049680,https://doi.org/10.1080/08839514.2023.2222496,Secure Preschool Education Using Machine Learning and Metaverse Technologies,2023,2023-06-08,76,article
secure dependable software systems,67,https://openalex.org/W4391403421,https://doi.org/10.3390/computers13020041,Security and Privacy of Technologies in Health Information Systems: A Systematic Literature Review,2024,2024-01-31,150,review
secure dependable software systems,68,https://openalex.org/W4387479084,https://doi.org/10.1109/ojcoms.2023.3323200,"Software-Defined UAV Networks for 6G Systems: Requirements, Opportunities, Emerging Techniques, Challenges, and Research Directions",2023,2023-01-01,71,article
secure dependable software systems,69,https://openalex.org/W4385811614,https://doi.org/10.3390/s23167162,Securing Secrets in Cyber-Physical Systems: A Cutting-Edge Privacy Approach with Consortium Blockchain,2023,2023-08-14,46,article
secure dependable software systems,70,https://openalex.org/W4382281941,https://doi.org/10.3390/s23135941,CICIoT2023: A Real-Time Dataset and Benchmark for Large-Scale Attacks in IoT Environment,2023,2023-06-26,972,article
secure dependable software systems,71,https://openalex.org/W4386961604,https://doi.org/10.3390/s23198016,Artificial Intelligence-Based Secured Power Grid Protocol for Smart City,2023,2023-09-22,76,article
secure dependable software systems,72,https://openalex.org/W4313894715,https://doi.org/10.3390/systems11010038,Blockchain Application in Healthcare Systems: A Review,2023,2023-01-08,184,article
secure dependable software systems,73,https://openalex.org/W4390480805,https://doi.org/10.1109/access.2023.3349091,A Secure and Resilient Smart Energy Meter,2024,2024-01-01,55,article
secure dependable software systems,74,https://openalex.org/W4310222677,https://doi.org/10.1007/s11042-022-14238-4,Making drug supply chain secure traceable and efficient: a Blockchain and smart contract based implementation,2022,2022-11-25,93,article
secure dependable software systems,75,https://openalex.org/W4387055971,https://doi.org/10.3390/s23198077,Secure and Privacy-Preserving Intrusion Detection and Prevention in the Internet of Unmanned Aerial Vehicles,2023,2023-09-25,80,article
secure dependable software systems,76,https://openalex.org/W4210840103,https://doi.org/10.1109/access.2022.3150093,Recent Trends in Underwater Visible Light Communication (UVLC) Systems,2022,2022-01-01,254,article
secure dependable software systems,77,https://openalex.org/W4318624531,https://doi.org/10.1109/tdsc.2023.3240820,FABRIC: Fast and Secure Unbounded Cross-System Encrypted Data Sharing in Cloud Computing,2023,2023-01-31,42,article
secure dependable software systems,78,https://openalex.org/W4283726888,https://doi.org/10.3390/s22134895,Towards a Secure and Scalable Maritime Monitoring System Using Blockchain and Low-Cost IoT Technology,2022,2022-06-29,39,article
secure dependable software systems,79,https://openalex.org/W4403253828,https://doi.org/10.1049/htl2.12092,A secure blockchain framework for healthcare records management systems,2024,2024-10-09,28,article
secure dependable software systems,80,https://openalex.org/W4385724403,https://doi.org/10.1145/3614426,Secure and Trustworthy Artificial Intelligence-extended Reality (AI-XR) for Metaverses,2023,2023-08-10,84,article
secure dependable software systems,81,https://openalex.org/W4311113089,https://doi.org/10.11591/ijece.v13i2.pp1848-1857,Security and privacy in smart city: a secure e-voting system based on blockchain,2022,2022-12-11,40,article
secure dependable software systems,82,https://openalex.org/W4213023007,https://doi.org/10.3390/app12052307,Secure Healthcare Record Sharing Mechanism with Blockchain,2022,2022-02-23,47,article
